Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (782)",,,"Reconstruction Position - Unlabeled Track (787)",,,"Reconstruction Position - Unlabeled Track (788)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (790)",,,"Reconstruction Position - Unlabeled Track (794)",,,"Reconstruction Position - Unlabeled Track (795)",,
177,0,"-1008.47","-429.348","1427.73","-1045.11","-551.519","1585.56","-1170.2","-666.314","1266.63","-1323.77","-785.806","1009.16","-870.706","-169.19","1534.3","-895.915","-614.583","1221.39","-878.409","-250.348","1788.16","-1321.58","-921.06","1256.1","-710.074","-557.702","477.445","-959.796","-663.258","152.952","-681.216","-683.919","536.372","-893.191","-743.106","184.916","-971.25","-681.733","909.694","-885.524","-410.876","873.139"
178,0,"-1003.23","-420.538","1425.76","-1039.93","-541.586","1584.77","-1165.87","-659.269","1267.62","-1319.41","-781.582","1011.31","-865.809","-157.443","1525.42","-891.614","-608.281","1220.31","-871.188","-238.967","1779.32","-1318.93","-909.211","1262.18","-707.225","-555.137","475.531","-958.774","-662.524","153.239","-679.945","-678.543","532.389","-893.183","-739.417","182.071","-966.604","-678.359","909.573","-883.338","-406.872","869.658"
179,0,"-998.014","-411.703","1424.08","-1034.79","-531.483","1584.42","-1161.53","-652.009","1268.88","-1314.92","-777.579","1013.95","-861.743","-145.846","1517.19","-886.974","-601.649","1220.2","-863.662","-225.82","1771.67","-1315.35","-898.183","1267.6","-704.535","-552.786","473.876","-957.945","-661.712","153.572","-678.983","-673.372","528.281","-894.316","-735.186","179.177","-961.955","-674.993","909.814","-881.427","-402.835","866.641"
180,0,"-992.979","-402.815","1422.81","-1029.66","-520.706","1584.15","-1157.15","-644.601","1270.5","-1310.32","-773.753","1017.11","-858.506","-134.406","1509.72","-883.59","-593.318","1219.55","-855.731","-210.862","1765.42","-1311.83","-886.954","1273.94","-702.232","-550.5","472.513","-955.982","-661.052","153.747","-678.116","-668.428","523.995","-895.877","-730.828","176.491","-957.413","-671.693","910.134","-879.531","-398.9","863.9"
181,0,"-988.116","-393.896","1421.95","-1024.68","-509.32","1583.99","-1152.74","-637.096","1272.58","-1305.74","-770.09","1021.01","-856.146","-123.217","1503.25","-879.323","-586.076","1219.58","-847.303","-193.779","1760.45","-1308.03","-875.872","1280.69","-700.161","-548.414","471.314","-955.068","-660.4","154.001","-677.583","-663.731","519.665","-897.436","-726.966","173.669","-952.736","-668.118","911.211","-877.729","-394.937","861.638"
182,0,"-983.584","-384.902","1421.58","-1019.78","-497.375","1584.06","-1148.23","-629.55","1275.15","-1301.15","-766.543","1025.67","-854.6","-112.287","1497.93","-875.139","-577.927","1220.28","-838.418","-174.25","1756.78","-1303.92","-864.792","1287.91","-698.51","-546.326","470.431","-954.23","-659.803","154.218","-677.319","-659.313","515.531","-898.38","-723.306","170.746","-948.616","-663.287","912.584","-875.909","-390.905","859.765"
183,0,"-979.232","-375.872","1421.67","-1015.12","-484.989","1584.4","-1143.7","-621.89","1278.21","-1296.58","-763.087","1031.12","-853.784","-101.617","1493.77","-870.882","-569.945","1221.41","-829.022","-152.04","1754.37","-1299.6","-853.763","1295.62","-697.186","-544.227","469.703","-953.5","-659.204","154.471","-677.524","-654.937","511.702","-899.326","-719.791","167.713","-943.691","-660.721","913.887","-874.16","-386.767","858.477"
184,0,"-975.154","-366.668","1422.41","-1010.66","-472.148","1585.16","-1139.23","-614.035","1281.79","-1292.1","-759.882","1037.64","-853.552","-91.1343","1490.96","-866.624","-561.632","1223.02","-819.084","-126.987","1752.84","-1295.17","-842.758","1303.91","-696.211","-542.153","469.265","-952.936","-658.507","154.727","-678.133","-650.312","508.225","-900.222","-716.941","164.932","-939.22","-656.653","915.898","-872.465","-382.519","857.809"
185,0,"-971.248","-357.262","1423.81","-1006.51","-459.064","1586.4","-1134.88","-605.929","1285.9","-1287.31","-756.865","1044.57","-853.723","-80.6996","1489.45","-862.462","-552.935","1225.28","-808.687","-98.9723","1751.39","-1290.63","-831.769","1312.93","-695.54","-541.373","469.64","-952.613","-657.482","155.089","-679.08","-646.28","505.267","-901.09","-715.215","162.584","-934.633","-652.593","918.51","-870.86","-378.13","857.915"
186,0,"-967.488","-347.528","1425.94","-1002.61","-445.742","1588.15","-1130.77","-597.643","1290.68","-1282.33","-754.117","1052.4","-854.046","-70.3391","1489.17","-858.439","-543.924","1228.31","-798.092","-68.3096","1749.59","-1286","-820.493","1322.65","-695.424","-541.173","470.745","-952.221","-656.411","155.43","-680.306","-641.595","502.805","-902.057","-713.82","160.59","-929.76","-648.419","921.971","-869.266","-373.611","858.708"
187,0,"-964.414","-337.501","1429.11","-998.813","-432.41","1590.81","-1126.91","-589.123","1296.21","-1277.09","-751.767","1061.19","-854.213","-59.8702","1489.97","-854.679","-534.585","1232.32","-788.097","-35.3326","1747.18","-1281.32","-808.782","1332.98","-695.927","-540.474","472.503","-951.782","-655.437","155.926","-681.884","-637.052","501.214","-903.016","-712.809","158.979","-924.469","-644.143","926.38","-867.78","-369.01","860.375"
188,0,"-961.187","-326.691","1432.77","-996.099","-418.259","1594.33","-1123.29","-580.353","1302.63","-1271.41","-749.874","1071","-854.42","-49.1074","1492.25","-851.236","-524.792","1237.14","-777.614","-0.490618","1742.32","-1276.88","-796.888","1344.53","-696.96","-538.081","474.225","-951.476","-654.418","156.792","-683.433","-633.691","500.465","-903.559","-711.925","157.953","-918.55","-639.534","931.685","-866.351","-364.002","862.907"
189,0,"-958.319","-315.134","1437.14","-993.082","-404.166","1598.54","-1119.91","-571.383","1310.02","-1265.14","-748.542","1081.88","-854.249","-37.8814","1495.39","-848.181","-514.549","1242.99","-768.077","35.2796","1735.73","-1272.5","-783.916","1356.71","-698.482","-533.945","475.916","-951.174","-653.255","157.64","-685.102","-631.123","500.565","-903.851","-710.906","157.444","-911.925","-634.518","937.947","-864.919","-358.536","866.398"
190,0,"-955.68","-302.751","1441.94","-991.29","-389.357","1604.23","-1116.77","-562.353","1318.45","-1258.04","-747.99","1093.65","-853.647","-25.9125","1498.93","-845.533","-503.889","1249.97","-759.032","71.5167","1726.09","-1268.37","-770.35","1369.78","-700.669","-528.155","477.979","-951.231","-651.904","158.898","-686.846","-628.281","501.064","-904.068","-709.806","157.582","-904.392","-628.983","945.267","-863.764","-352.391","870.977"
191,0,"-953.56","-289.315","1447.2","-989.411","-374.462","1610.42","-1113.81","-553.154","1327.84","-1250.07","-748.008","1106.82","-852.655","-12.9629","1502.35","-843.374","-492.817","1258.24","-750.825","107.056","1713.37","-1264.9","-755.872","1383.84","-703.475","-520.892","480.383","-951.191","-650.229","160.192","-689.144","-623.775","501.225","-903.668","-708.74","158.535","-895.99","-623.243","953.93","-862.863","-345.555","876.711"
192,0,"-952.118","-274.809","1452.94","-988.242","-359.514","1617.57","-1111.26","-543.684","1338.18","-1241.14","-748.622","1121.34","-851.464","1.30036","1505.5","-841.625","-481.191","1267.86","-743.508","140.861","1697.63","-1261.44","-740.867","1398.12","-706.846","-512.471","482.886","-950.972","-648.471","161.922","-691.006","-618.41","502.39","-903.592","-707.62","159.823","-886.452","-616.467","963.129","-862.251","-338.066","883.557"
193,0,"-951.666","-259.148","1459.18","-987.123","-343.203","1625.95","-1108.63","-534.499","1349.12","-1231.11","-749.938","1137.27","-849.591","16.6267","1507.14","-840.287","-469.044","1278.89","-736.761","172.103","1679.63","-1258.19","-725.263","1412.72","-710.926","-503.972","486.292","-950.919","-646.801","164.222","-693.619","-612.465","504.277","-903.313","-706.447","161.91","-876.082","-608.604","973.615","-861.934","-330.007","891.548"
194,0,"-952.292","-243.028","1465.79","-986.389","-325.802","1635.3","-1106.56","-524.891","1360.87","-1219.88","-751.803","1154.92","-847.022","33.355","1506.58","-839.228","-456.3","1291.3","-729.632","200.158","1660.14","-1254.89","-709.142","1427.43","-715.675","-495.96","491.116","-950.493","-644.961","166.784","-697.124","-607.172","507.168","-902.712","-705.476","164.804","-865.147","-599.244","985.124","-861.878","-321.367","900.637"
195,0,"-953.852","-225.671","1472.56","-986.375","-308.173","1645.11","-1104.96","-514.967","1373.17","-1207.21","-754.025","1174.55","-844.319","51.4203","1502.51","-838.477","-442.986","1305.11","-721.26","225.191","1639.43","-1251.51","-692.612","1442.17","-721.133","-487.984","497.11","-949.383","-641.225","168.907","-701.407","-602.826","511.791","-901.153","-704.555","168.541","-853.38","-588.909","998.059","-861.928","-312.204","910.831"
196,0,"-957.625","-206.783","1480.07","-986.995","-290.43","1655.27","-1103.96","-504.596","1385.77","-1192.74","-756.615","1196.65","-840.987","70.0637","1494.14","-838.105","-428.976","1320.22","-711.384","247.688","1617.14","-1247.87","-676.086","1456.69","-727.364","-479.474","503.885","-948.161","-637.624","172.223","-706.764","-598.822","518.286","-900.282","-703.724","173.37","-840.801","-577.85","1012.08","-861.904","-302.817","922.099"
197,0,"-962.738","-187.355","1486.98","-988.129","-272.111","1665.89","-1102.9","-494.149","1398.07","-1176.85","-759.257","1220.66","-838.09","89.1356","1482.7","-838.197","-414.276","1336.48","-700.182","267.676","1592.85","-1244.24","-659.491","1471.4","-734.462","-469.875","511.332","-947.024","-633.367","176.2","-712.803","-594.988","526.685","-898.377","-703.117","179.613","-827.465","-566.117","1026.48","-861.788","-292.96","934.302"
198,0,"-969.452","-167.419","1493.77","-990.171","-253.547","1676.5","-1102.14","-482.192","1411.04","-1159.52","-761.285","1247.78","-835.33","107.77","1468.07","-838.699","-398.74","1353.59","-687.983","284.769","1566.41","-1240.22","-643.032","1486.13","-743.416","-458.893","519.385","-945.817","-627.833","180.052","-719.293","-591.011","536.686","-894.621","-702.786","187.867","-813.731","-553.566","1041.64","-861.456","-282.872","947.316"
199,0,"-978.148","-146.519","1499.38","-992.036","-234.597","1687.27","-1101.73","-471.255","1423.42","-1140.69","-762.316","1277.88","-833.265","125.154","1451.42","-839.401","-382.395","1371.27","-675.459","298.383","1538.19","-1235.95","-626.674","1501.04","-752.747","-447.64","527.849","-944.653","-621.515","184.791","-726.118","-586.984","548.362","-891.053","-702.308","197.473","-799.908","-540.081","1057.42","-860.87","-272.701","961.346"
200,0,"-988.423","-125.174","1503.36","-994.094","-215.512","1697.63","-1100.8","-459.306","1436.1","-1120.37","-762.118","1311.06","-831.348","140.125","1432.29","-840.149","-364.694","1388.89","-662.557","308.331","1507.86","-1231.45","-610.519","1516.14","-762.742","-436.066","537.193","-942.842","-613.828","190.093","-733.188","-583.111","561.762","-885.982","-701.928","208.635","-786.24","-525.816","1073.91","-859.792","-262.302","975.937"
201,0,"-999.773","-103.068","1505.32","-996.286","-196.314","1707.29","-1099.36","-447.707","1448.78","-1098.91","-759.776","1347.57","-829.631","151.861","1411.14","-841.121","-345.499","1406.64","-650.692","314.195","1476.86","-1226.84","-594.715","1531.8","-773.126","-424.438","547.542","-940.545","-604.464","195.986","-740.529","-579.557","576.702","-878.902","-701.772","221.364","-772.557","-510.885","1090.67","-858.828","-252.226","991.012"
202,0,"-1011.42","-81.07","1504.65","-998.615","-177.103","1716.2","-1097.12","-436.096","1461.7","-1076.69","-754.861","1387.42","-828.355","160.241","1389.14","-842.409","-325.063","1424.04","-638.667","315.304","1444.83","-1221.78","-579.395","1547.62","-783.48","-412.849","558.754","-937.119","-593.372","202.475","-747.767","-576.295","592.751","-870.135","-701.899","235.626","-759.532","-495.239","1107.98","-857.864","-242.31","1006.37"
203,0,"-1021.88","-60.0001","1500.49","-1000.98","-157.891","1724.03","-1093.94","-424.405","1474.94","-1054.14","-746.541","1430.53","-827.407","165.742","1367.31","-844.054","-303.546","1440.59","-628.248","312.507","1413.68","-1216.59","-564.57","1564.49","-793.431","-401.17","570.699","-932.936","-580.031","209.285","-754.384","-572.802","609.71","-859.649","-702.625","251.119","-746.886","-479.132","1125.44","-856.972","-232.356","1021.87"
204,0,"-1031.75","-39.9108","1494.78","-1003.38","-138.725","1730.74","-1089.79","-412.554","1488.46","-1031.51","-734.124","1476.71","-826.62","168.761","1346.22","-846.14","-280.856","1455.67","-617.986","305.183","1382.26","-1212.18","-551.002","1582.27","-802.99","-389.36","582.89","-931.196","-563.851","214.682","-759.247","-568.882","626.929","-849.22","-703.658","267.806","-734.617","-462.255","1142.5","-856.831","-222.342","1037.7"
205,0,"-1040.84","-20.861","1487.65","-1005.86","-119.627","1736.23","-1084.66","-400.345","1502.37","-1009.04","-716.939","1525.71","-826.22","169.319","1325.96","-848.333","-257.589","1469.36","-609.377","294.258","1352.32","-1207.17","-538.129","1601.44","-811.762","-377.477","595.194","-925.757","-546.484","221.781","-760.747","-564.284","643.11","-841.978","-703.581","285.171","-723.553","-445.141","1159.34","-857.116","-212.195","1052.43"
206,0,"-1049.41","-3.38603","1479.05","-1008.55","-100.015","1740.48","-1078.72","-387.457","1516.85","-987.04","-694.509","1576.96","-826.21","167.241","1306.23","-851.283","-233.784","1480.59","-602.238","279.993","1323.97","-1200.6","-523.051","1621.18","-819.493","-365.615","607.652","-921.865","-528.031","228.5","-758.364","-558.434","657.572","-839.952","-700.883","301.858","-713.694","-427.571","1175.44","-858.661","-202.077","1066.29"
207,0,"-1057.27","11.4856","1468.06","-1011.45","-81.1596","1744.05","-1071.57","-374.145","1531.51","-965.866","-665.445","1629.98","-826.726","162.68","1286.82","-854.34","-209.446","1490.13","-596.678","263.06","1297.26","-1194.49","-509.356","1642.68","-825.705","-353.649","620.027","-918.838","-508.886","235.409","-753.778","-551.089","669.983","-841","-697.789","317.65","-705.245","-409.476","1190.57","-861.674","-192.252","1078.75"
208,0,"-1066.2","23.8585","1456.2","-1014.72","-62.5374","1747.13","-1063.47","-359.815","1546.83","-946.103","-629.327","1683.48","-827.035","154.934","1267.19","-857.328","-184.98","1497.47","-592.647","244.092","1272.28","-1187.87","-495.912","1665.81","-829.899","-341.196","632.032","-916.952","-490.333","243.205","-748.606","-542.807","681","-842.94","-695.758","332.783","-698.196","-391.35","1203.89","-866.087","-183.595","1088.84"
209,0,"-1075.56","33.7463","1443.75","-1018.45","-44.1975","1750.06","-1054.63","-344.212","1562.49","-928.116","-585.495","1735.98","-827.834","144.693","1248.22","-860.133","-160.46","1502.65","-590.061","223.577","1249.12","-1180.75","-483.393","1691.21","-832.293","-327.598","643.499","-916.073","-472.66","252.155","-743.576","-534.207","691.031","-844.564","-696.352","347.869","-692.167","-373.209","1215.42","-871.071","-176.699","1095.7"
210,0,"-1084.67","41.8391","1431.08","-1022.61","-26.1677","1753.01","-1044.91","-326.129","1579.58","-912.751","-534.266","1786.08","-829.391","132.438","1230.44","-862.66","-136.04","1505.75","-588.86","201.968","1227.99","-1172.17","-469.651","1718.2","-833.732","-312.582","654.183","-915.961","-454.991","261.118","-738.529","-526.059","700.231","-846.434","-698.864","362.458","-686.826","-354.961","1225.27","-876.437","-171.595","1100.5"
211,0,"-1093.21","48.2338","1418.64","-1027.02","-8.56644","1755.75","-1035.59","-306.045","1596.59","-900.252","-476.187","1831.54","-831.929","118.679","1214.21","-864.981","-111.62","1507.01","-589.076","179.907","1209.2","-1162.15","-454.935","1747.37","-835.37","-296.624","663.761","-915.543","-436.873","269.552","-733.602","-518.673","708.673","-847.805","-703.069","377.483","-682.053","-337.025","1233.18","-882.077","-167.843","1104.39"
212,0,"-1101.08","52.9261","1407.1","-1031.59","8.66113","1758.35","-1026.62","-283.918","1613.14","-891.355","-412.535","1871.28","-835.514","104.327","1199.84","-868.126","-87.8266","1506.05","-590.667","158.194","1192.94","-1150.28","-438.677","1779.5","-838.117","-280.189","672.542","-914.329","-417.535","277.016","-728.783","-512.133","716.262","-848.746","-708.515","392.831","-678.083","-319.055","1238.78","-887.402","-164.399","1107.13"
213,0,"-1108.04","56.124","1396.51","-1036.07","25.3594","1760.42","-1018.21","-260.22","1628.53","-886.127","-344.938","1904.29","-839.77","88.6724","1187.12","-871.451","-64.27","1504","-593.425","137.675","1179.12","-1136.58","-420.155","1815.39","-842.124","-263.895","680.697","-912.56","-396.579","283.227","-724.409","-506.582","723.329","-849.144","-714.837","408.108","-673.958","-301.54","1243.2","-892.55","-162.086","1109.7"
214,0,"-1114.6","58.0849","1387.44","-1040.25","41.539","1761.64","-1009.82","-235.647","1641.76","-884.143","-274.728","1929.59","-844.947","74.2348","1176.63","-875.301","-41.4989","1500.53","-597.236","118.985","1167.39","-1120.86","-396.035","1853.78","-846.933","-248.107","688.293","-910.321","-374.715","288.101","-722.055","-502.142","728.872","-848.604","-722.417","423.396","-670.469","-284.016","1246.67","-897.093","-159.857","1112.11"
215,0,"-1120.99","58.9482","1379.72","-1044.05","57.1985","1761.89","-1002.73","-210.201","1654.03","-885.154","-204.767","1947.26","-850.654","60.8944","1167.75","-879.526","-19.7008","1495.68","-601.958","102.484","1157.36","-1103.82","-366.844","1895.49","-851.892","-232.524","695.491","-907.928","-351.929","292.193","-719.379","-497.753","734.421","-847.067","-731.028","438.949","-667.838","-266.557","1248.94","-901.162","-157.426","1114.58"
216,0,"-1127.53","58.8099","1373.28","-1047.67","72.6057","1761.24","-995.382","-184.595","1664.17","-888.133","-136.508","1956.22","-856.858","48.6985","1160.22","-883.951","1.10874","1489.54","-607.351","88.1687","1148.66","-1086.03","-330.57","1938.93","-857.041","-218.495","702.007","-905.694","-328.308","296.233","-715.804","-493.292","739.149","-844.563","-740.5","455.013","-666.074","-249.648","1250.79","-905.157","-154.802","1116.45"
