Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (442)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
528,0,"1260.66","-314.257","1090.37"
529,0,"1258.74","-323.766","1076.42"
530,0,"1256.82","-332.963","1061.05"
531,0,"1254.98","-341.693","1044.16"
532,0,"1253.24","-349.966","1025.82"
533,0,"1251.61","-357.944","1006.26"
534,0,"1250.11","-365.894","985.754"
535,0,"1248.86","-374.022","964.581"
536,0,"1247.8","-382.272","942.643"
537,0,"1246.82","-390.222","919.932"
538,0,"1245.83","-398.009","896.592"
539,0,"1244.95","-406.599","872.509"
540,0,"1243.33","-413.704","848.885"
541,0,"1241.31","-419.544","824.409"
542,0,"1239.24","-424.424","801.528"
543,0,"1238.2","-427.986","783.671"
544,0,"1237.86","-431.783","770.162"
545,0,"1238.28","-436.633","759.7"
546,0,"1238.81","-443.753","752.115"
547,0,"1236.46","-450.99","748.193"
548,0,"1232.16","-458.378","747.141"
549,0,"1226.49","-464.008","749.092"
550,0,"1219.87","-469.814","751.18"
551,0,"1213.25","-475.595","754.069"
552,0,"1207.19","-481.23","758.094"
553,0,"1202.12","-485.817","763.67"
554,0,"1197.49","-491.06","770.036"
555,0,"1194.26","-495.893","777.189"
556,0,"1193.03","-500.531","784.264"
557,0,"1193.3","-505.014","790.684"
558,0,"1194.7","-509.288","796.366"
559,0,"1196.73","-513.419","801.288"
560,0,"1199.29","-517.482","805.521"
561,0,"1202.18","-521.552","809.05"
562,0,"1205.36","-525.753","811.862"
563,0,"1208.72","-530.04","814.088"
564,0,"1212.16","-534.326","815.861"
565,0,"1215.58","-538.594","817.334"
566,0,"1218.94","-542.796","818.619"
567,0,"1222.34","-546.143","820.193"
568,0,"1225.44","-551.182","820.811"
569,0,"1228.49","-554.919","822.006"
570,0,"1231.29","-558.558","823.288"
571,0,"1233.9","-562.174","824.696"
572,0,"1236.35","-565.903","826.171"
573,0,"1238.69","-569.811","827.722"
574,0,"1240.98","-573.92","829.358"
575,0,"1243.16","-578.919","830.862"
576,0,"1245.63","-582.49","832.966"
577,0,"1247.67","-587.709","834.429"
578,0,"1249.63","-593.132","835.976"
579,0,"1251.99","-598.463","838.042"
580,0,"1254.44","-603.452","840.696"
581,0,"1256.84","-608.906","843.392"
582,0,"1260.06","-613.832","846.525"
583,0,"1262.15","-619.481","849.749"
584,0,"1264.98","-624.903","853.339"
585,0,"1267.92","-630.46","857.303"
586,0,"1270.76","-636.277","861.65"
587,0,"1273.08","-642.4","866.325"
588,0,"1276.49","-648.268","871.189"
589,0,"1279.68","-654.38","876.416"
590,0,"1283.07","-660.811","881.539"
591,0,"1287.65","-668.094","885.766"
592,0,"1289.81","-672.996","891.012"
593,0,"1293.74","-679.31","895.459"
594,0,"1297.9","-685.676","899.584"
595,0,"1302.37","-692.007","903.299"
596,0,"1307.07","-698.322","906.579"
597,0,"1312.03","-704.618","909.345"
598,0,"1317.25","-710.934","911.432"
599,0,"1322.61","-717.214","912.791"
600,0,"1327.99","-723.462","913.368"
601,0,"1333.35","-729.658","913.042"
602,0,"1338.63","-735.605","911.956"
603,0,"1344.64","-741.197","909.868"
604,0,"1349.05","-746.068","907.92"
605,0,"1353.56","-751.564","904.698"
606,0,"1357.96","-756.981","900.567"
607,0,"1362.14","-762.397","895.656"
608,0,"1366.25","-767.912","889.955"
609,0,"1370.28","-773.514","883.511"
610,0,"1374.19","-779.203","876.428"
611,0,"1377.98","-784.92","868.732"
612,0,"1381.71","-790.575","860.539"
613,0,"1385.31","-796.22","851.928"
614,0,"1388.8","-802.661","843.037"
615,0,"1392.56","-808.541","834.252"
616,0,"1396.64","-814.69","825.571"
617,0,"1400.98","-820.882","817.428"
618,0,"1405.42","-827.371","810.359"
619,0,"1410.25","-834.384","804.692"
620,0,"1415.74","-841.676","800.802"
621,0,"1420.95","-849.075","798.356"
622,0,"1425.45","-855.382","796.413"
623,0,"1428.71","-860.968","793.772"
624,0,"1430.52","-866.036","792.029"
625,0,"1433.28","-870.622","793.245"
626,0,"1436.48","-875.086","795.983"
627,0,"1439.24","-879.303","798.867"
628,0,"1441.88","-883.479","802.331"
629,0,"1444.61","-887.871","806.422"
630,0,"1447.33","-892.388","810.687"
631,0,"1450.16","-896.994","815.017"
632,0,"1453.1","-901.566","819.495"
633,0,"1455.45","-905.321","823.605"
634,0,"1459.16","-910.621","828.436"
635,0,"1462.6","-915.523","832.993"
636,0,"1465.73","-919.799","837.166"
637,0,"1468.92","-923.87","841.291"
638,0,"1472.09","-927.755","845.36"
639,0,"1475.36","-931.493","849.471"
640,0,"1478.67","-935.238","853.487"
641,0,"1482.03","-939.082","857.337"
642,0,"1485.5","-943.056","861.005"
643,0,"1488.9","-947.622","864.336"
644,0,"1492.38","-952.483","867.406"
645,0,"1495.93","-957.353","869.918"
646,0,"1499.49","-962.418","871.927"
647,0,"1503.14","-967.614","873.457"
648,0,"1506.86","-972.933","874.531"
649,0,"1510.65","-978.283","875.201"
650,0,"1514.42","-983.713","875.413"
651,0,"1518.13","-989.149","875.142"
652,0,"1521.78","-994.691","874.34"
653,0,"1525.33","-1000.27","873.089"
654,0,"1528.83","-1005.85","871.303"
655,0,"1532.25","-1011.41","869"
656,0,"1535.68","-1016.95","866.284"
657,0,"1539.07","-1022.47","863.251"
658,0,"1542.51","-1027.97","859.959"
659,0,"1545.94","-1033.46","856.501"
660,0,"1548.91","-1039.14","853.033"
661,0,"1552.23","-1043.87","849.963"
662,0,"1556.31","-1049.67","845.751"
663,0,"1560.11","-1054.83","842.325"
664,0,"1564.07","-1059.83","839.079"
665,0,"1568.07","-1064.86","836.085"
666,0,"1571.77","-1069.81","833.331"
667,0,"1575","-1074.74","830.566"
668,0,"1577.8","-1079.37","828.011"
669,0,"1580.41","-1083.69","826.073"
670,0,"1583.05","-1087.96","824.847"
671,0,"1585.8","-1092.06","824.468"
672,0,"1588.49","-1096.06","824.475"
673,0,"1591.04","-1099.99","824.598"
674,0,"1593.52","-1103.71","824.844"
675,0,"nan","nan","nan"
